method,donor,pair,status,deviance,interval_covered,interval_width
random_effects_plugin_alpha1,C-8944,65,SCORED,7.90498422746349e-05,True,20
random_effects_plugin_alpha1,C-8944,66,SCORED,0.0003571459798791879,True,21
random_effects_plugin_alpha1,C-8944,67,SCORED,0.01733083338617472,False,21
random_effects_plugin_alpha1,C-8944,68,SCORED,0.008916986067633206,False,21
random_effects_plugin_alpha1,C-8944,69,SCORED,0.0016188576287370082,True,21
random_effects_plugin_alpha1,C-8944,70,SCORED,0.00039117179923265667,True,21
random_effects_plugin_alpha1,C-8944,71,SCORED,0.011548912647759896,False,21
random_effects_plugin_alpha1,C-8944,72,SCORED,0.07097777317904386,False,14
random_effects_plugin_alpha1,C-8944,73,SCORED,0.0012481476773698874,True,16
random_effects_plugin_alpha1,C-8944,74,SCORED,1.6008837509002985e-05,True,16
random_effects_plugin_alpha1,C-8944,75,SCORED,0.0005667791536642548,True,16
random_effects_plugin_alpha1,C-8944,76,SCORED,0.009869339453747038,False,16
random_effects_plugin_alpha1,C-8944,77,SCORED,0.005473043778149361,True,15
random_effects_plugin_alpha1,C-8944,78,SCORED,0.04154319627056388,False,15
random_effects_plugin_alpha1,C-8944,79,SCORED,0.017406972157159778,False,16
random_effects_plugin_alpha1,C-8944,80,SCORED,0.06391571728135298,False,12
random_effects_plugin_alpha1,C-8946,0,SCORED,8.816510490992262e-05,True,12
random_effects_plugin_alpha1,C-8946,1,SCORED,0.027821933343497536,False,18
random_effects_plugin_alpha1,C-8946,2,SCORED,0.0042920070710932255,True,17
random_effects_plugin_alpha1,C-8946,3,SCORED,0.0023712124831663274,True,18
random_effects_plugin_alpha1,C-8946,4,SCORED,0.01343770338294245,False,17
random_effects_plugin_alpha1,C-8946,5,SCORED,0.0051592655151675125,True,17
random_effects_plugin_alpha1,C-8946,6,SCORED,0.0025922255144096885,True,18
random_effects_plugin_alpha1,C-8946,7,SCORED,0.0008125106644776108,True,17
random_effects_plugin_alpha1,C-8946,8,SCORED,0.0001800670295986611,True,17
random_effects_plugin_alpha1,C-8946,9,SCORED,0.08136028745042753,False,22
random_effects_plugin_alpha1,C-8946,10,SCORED,0.014984427429048895,False,19
random_effects_plugin_alpha1,C-8946,11,SCORED,0.0008346584479570745,True,22
random_effects_plugin_alpha1,C-8946,12,SCORED,0.0027990619705606685,True,21
random_effects_plugin_alpha1,C-8946,13,SCORED,0.06825658983533033,False,22
random_effects_plugin_alpha1,C-8946,14,SCORED,0.027388270728534378,False,22
random_effects_plugin_alpha1,C-8946,15,SCORED,0.030497854977224348,False,22
random_effects_plugin_alpha1,C-8946,16,SCORED,0.01078064194624561,False,22
random_effects_plugin_alpha1,C-8946,17,SCORED,0.029178916644154992,False,22
random_effects_plugin_alpha1,C-8946,18,SCORED,0.10666941622677402,False,17
random_effects_plugin_alpha1,C-8946,19,SCORED,0.011028418633950668,False,13
random_effects_plugin_alpha1,C-8946,20,SCORED,0.011085091416247642,False,13
random_effects_plugin_alpha1,C-8946,21,SCORED,0.006418837461577655,True,17
random_effects_plugin_alpha1,C-8946,22,SCORED,0.00898873960799227,True,12
random_effects_plugin_alpha1,C-8946,23,SCORED,0.001314652825987847,True,14
random_effects_plugin_alpha1,C-8946,24,SCORED,1.8183240052700115e-05,True,15
random_effects_plugin_alpha1,C-8946,25,SCORED,0.0032831834632917056,True,16
random_effects_plugin_alpha1,C-8946,26,SCORED,0.06471607959414166,False,17
random_effects_plugin_alpha1,C-8946,27,SCORED,0.010798482091812375,False,6
random_effects_plugin_alpha1,C-8946,28,SCORED,0.020402287293195025,False,4
random_effects_plugin_alpha1,C-8946,29,SCORED,0.0006934775187408711,True,11
random_effects_plugin_alpha1,C-8946,30,SCORED,0.0003313587912154401,True,3
random_effects_plugin_alpha1,C-8946,31,SCORED,0.0011357706386165185,True,10
random_effects_plugin_alpha1,C-8946,32,SCORED,0.00041916624449546587,True,10
random_effects_plugin_alpha1,C-8946,33,SCORED,0.0015841825065563524,True,10
random_effects_plugin_alpha1,C-8946,34,SCORED,0.0020199502424817356,True,10
random_effects_plugin_alpha1,C-8946,35,SCORED,0.028188560197986996,False,10
random_effects_plugin_alpha1,C-8946,36,SCORED,0.03644081786157796,False,11
random_effects_plugin_alpha1,C-8946,37,SCORED,0.014777102069684446,False,8
random_effects_plugin_alpha1,C-8946,38,SCORED,0.008672634098610663,True,11
random_effects_plugin_alpha1,C-8946,39,SCORED,0.0073563723925823,True,12
random_effects_plugin_alpha1,C-8946,40,SCORED,0.00044329946527756287,True,5
random_effects_plugin_alpha1,C-8946,41,SCORED,0.0050439465803541,True,8
random_effects_plugin_alpha1,C-8946,42,SCORED,0.012788725890111326,False,9
random_effects_plugin_alpha1,C-8946,43,SCORED,0.0008862313850675268,True,11
random_effects_plugin_alpha1,C-8946,44,SCORED,0.01440287826166,False,12
random_effects_plugin_alpha1,C-8946,45,SCORED,0.01454361475420381,False,10
random_effects_plugin_alpha1,C-8946,46,SCORED,0.024410240750866695,False,12
random_effects_plugin_alpha1,C-8946,47,SCORED,0.00036928437916627574,True,12
random_effects_plugin_alpha1,C-8946,48,SCORED,0.011918404934392675,False,11
random_effects_plugin_alpha1,C-8946,49,SCORED,0.007000742602236799,True,11
random_effects_plugin_alpha1,C-8946,50,SCORED,0.007588632472729163,True,8
random_effects_plugin_alpha1,C-8946,51,SCORED,0.000896559058227395,True,12
random_effects_plugin_alpha1,C-8946,52,SCORED,0.0001191904866796661,True,12
random_effects_plugin_alpha1,C-8946,53,SCORED,2.1822311790159346e-05,True,11
random_effects_plugin_alpha1,C-8946,54,SCORED,3.0376256890980204e-05,True,22
random_effects_plugin_alpha1,C-8946,55,SCORED,0.008606953748157405,False,22
random_effects_plugin_alpha1,C-8946,56,SCORED,0.0029864617899355225,True,22
random_effects_plugin_alpha1,C-8946,57,SCORED,0.00014908631923148813,True,21
random_effects_plugin_alpha1,C-8946,58,SCORED,0.007551052988407532,True,22
random_effects_plugin_alpha1,C-8946,59,SCORED,0.0007399571023164794,True,21
random_effects_plugin_alpha1,C-8946,60,SCORED,0.0006047344983643194,True,22
random_effects_plugin_alpha1,C-8946,61,SCORED,0.005928163639367198,True,22
random_effects_plugin_alpha1,C-8946,62,SCORED,0.0019686886599745816,True,21
random_effects_plugin_alpha1,C-8946,63,SCORED,0.0002843332708711982,True,22
random_effects_plugin_alpha1,C-8946,64,SCORED,0.0004307298156222394,True,21
random_effects_plugin_alpha1,C-8946,65,SCORED,6.925632194452027e-08,True,22
random_effects_plugin_alpha1,C-8946,66,SCORED,0.0011528771111966978,True,21
random_effects_plugin_alpha1,C-8946,67,SCORED,0.00218426032788634,True,21
random_effects_plugin_alpha1,C-8946,68,SCORED,3.0762513926398116e-05,True,21
random_effects_plugin_alpha1,C-8946,69,SCORED,7.384987565123985e-05,True,22
random_effects_plugin_alpha1,C-8946,70,SCORED,0.0013629184668212356,True,21
random_effects_plugin_alpha1,C-8946,71,SCORED,0.0011202518978273117,True,22
random_effects_plugin_alpha1,C-8946,72,SCORED,0.008495507027723625,True,12
random_effects_plugin_alpha1,C-8946,73,SCORED,0.005255805289507639,True,13
random_effects_plugin_alpha1,C-8946,74,SCORED,0.006224133772082439,True,14
random_effects_plugin_alpha1,C-8946,75,SCORED,0.006557159984735269,True,13
random_effects_plugin_alpha1,C-8946,76,SCORED,0.0013849293989033479,True,14
random_effects_plugin_alpha1,C-8946,77,SCORED,0.015036240969459807,False,12
random_effects_plugin_alpha1,C-8946,78,SCORED,0.004248574646591251,True,13
random_effects_plugin_alpha1,C-8946,79,SCORED,0.004592883741252659,True,13
random_effects_plugin_alpha1,C-8946,80,SCORED,0.000994467845674453,True,10
random_effects_mixture_alpha1,C-8816,0,SCORED,0.03939186125434941,True,33
random_effects_mixture_alpha1,C-8816,1,SCORED,0.013728790994920088,True,29
random_effects_mixture_alpha1,C-8816,2,SCORED,0.004632240509899552,True,18
random_effects_mixture_alpha1,C-8816,3,SCORED,0.004774385113589189,True,26
random_effects_mixture_alpha1,C-8816,4,SCORED,0.012208330745424677,False,20
random_effects_mixture_alpha1,C-8816,5,SCORED,0.008649349077311644,True,22
random_effects_mixture_alpha1,C-8816,6,SCORED,2.5699690407062804e-05,True,19
random_effects_mixture_alpha1,C-8816,7,SCORED,0.0006080349983332723,True,22
random_effects_mixture_alpha1,C-8816,8,SCORED,0.010932789629897424,True,22
random_effects_mixture_alpha1,C-8816,9,SCORED,0.006537937315080927,True,58
random_effects_mixture_alpha1,C-8816,10,SCORED,1.3491201955830555e-05,True,39
random_effects_mixture_alpha1,C-8816,11,SCORED,0.08842324751861498,False,22
random_effects_mixture_alpha1,C-8816,12,SCORED,0.017276595647273345,True,56
random_effects_mixture_alpha1,C-8816,13,SCORED,0.28019968153640373,False,32
random_effects_mixture_alpha1,C-8816,14,SCORED,0.19795258276584687,False,43
random_effects_mixture_alpha1,C-8816,15,SCORED,0.04143572270026814,False,35
random_effects_mixture_alpha1,C-8816,16,SCORED,0.04378337995012692,False,28
random_effects_mixture_alpha1,C-8816,17,SCORED,0.014778383227465691,True,42
random_effects_mixture_alpha1,C-8816,18,SCORED,0.0018403093876715113,True,157
random_effects_mixture_alpha1,C-8816,19,SCORED,0.005763173507748645,True,29
random_effects_mixture_alpha1,C-8816,20,SCORED,0.0065678116726703775,True,71
random_effects_mixture_alpha1,C-8816,21,SCORED,0.002947424292912039,True,49
random_effects_mixture_alpha1,C-8816,22,SCORED,0.15201783826740004,False,68
random_effects_mixture_alpha1,C-8816,23,SCORED,0.04366897079231348,True,57
random_effects_mixture_alpha1,C-8816,24,SCORED,0.008413961717519972,True,37
random_effects_mixture_alpha1,C-8816,25,SCORED,0.0001520255212378082,True,39
random_effects_mixture_alpha1,C-8816,26,SCORED,0.034506665618288454,True,65
random_effects_mixture_alpha1,C-8816,27,SCORED,0.0006029888965150096,True,3
random_effects_mixture_alpha1,C-8816,28,SCORED,0.001649415935682004,True,2
random_effects_mixture_alpha1,C-8816,29,SCORED,0.0037137892895497,True,5
random_effects_mixture_alpha1,C-8816,30,SCORED,0.0006864401771427528,True,1
random_effects_mixture_alpha1,C-8816,31,SCORED,0.0034473567141612986,True,5
random_effects_mixture_alpha1,C-8816,32,SCORED,0.001728674627480112,True,4
random_effects_mixture_alpha1,C-8816,33,SCORED,4.488333572967237e-07,True,4
random_effects_mixture_alpha1,C-8816,34,SCORED,1.185334962352651e-06,True,4
random_effects_mixture_alpha1,C-8816,35,SCORED,0.006516638318741972,True,4
random_effects_mixture_alpha1,C-8816,36,SCORED,0.008817219211066735,True,112
random_effects_mixture_alpha1,C-8816,37,SCORED,0.03125881673478566,True,67
random_effects_mixture_alpha1,C-8816,38,SCORED,0.0028735258338455777,True,48
random_effects_mixture_alpha1,C-8816,39,SCORED,7.558150127921727e-05,True,39
random_effects_mixture_alpha1,C-8816,40,SCORED,0.0003438883174087257,True,42
random_effects_mixture_alpha1,C-8816,41,SCORED,0.006803871258894804,True,35
random_effects_mixture_alpha1,C-8816,42,SCORED,0.0012744201247046946,True,24
random_effects_mixture_alpha1,C-8816,43,SCORED,0.0001498562742466899,True,41
random_effects_mixture_alpha1,C-8816,44,SCORED,0.05232413658272883,True,53
random_effects_mixture_alpha1,C-8816,45,SCORED,0.01142874251405734,True,22
random_effects_mixture_alpha1,C-8816,46,SCORED,0.0008313023328487459,True,21
random_effects_mixture_alpha1,C-8816,47,SCORED,0.007870737528031822,True,14
random_effects_mixture_alpha1,C-8816,48,SCORED,1.0913776725398824e-05,True,20
random_effects_mixture_alpha1,C-8816,49,SCORED,0.010089506880952823,False,14
random_effects_mixture_alpha1,C-8816,50,SCORED,0.0056925454211410945,True,16
random_effects_mixture_alpha1,C-8816,51,SCORED,0.025617830481431812,False,20
random_effects_mixture_alpha1,C-8816,52,SCORED,0.00883341663824893,True,21
random_effects_mixture_alpha1,C-8816,53,SCORED,0.03278811305168776,False,22
random_effects_mixture_alpha1,C-8816,54,SCORED,0.01003652403883478,True,27
random_effects_mixture_alpha1,C-8816,55,SCORED,0.023394441875791108,False,26
random_effects_mixture_alpha1,C-8816,56,SCORED,0.04617501842222968,False,25
random_effects_mixture_alpha1,C-8816,57,SCORED,0.009076511652924286,True,28
random_effects_mixture_alpha1,C-8816,58,SCORED,0.07869968761188625,False,21
random_effects_mixture_alpha1,C-8816,59,SCORED,0.08395348748477814,False,28
random_effects_mixture_alpha1,C-8816,60,SCORED,0.01478656798056615,True,32
random_effects_mixture_alpha1,C-8816,61,SCORED,0.00261545296526702,True,23
random_effects_mixture_alpha1,C-8816,62,SCORED,7.27074102449066e-06,True,29
random_effects_mixture_alpha1,C-8816,63,SCORED,0.0007739984383265449,True,30
random_effects_mixture_alpha1,C-8816,64,SCORED,0.0010859205426550327,True,22
random_effects_mixture_alpha1,C-8816,65,SCORED,1.8399686195299473e-05,True,23
random_effects_mixture_alpha1,C-8816,66,SCORED,0.0029211156524828544,True,22
random_effects_mixture_alpha1,C-8816,67,SCORED,0.0009212845425631121,True,21
random_effects_mixture_alpha1,C-8816,68,SCORED,0.0006815071457948636,True,28
random_effects_mixture_alpha1,C-8816,69,SCORED,0.0008241602979181476,True,23
random_effects_mixture_alpha1,C-8816,70,SCORED,0.005266694595255479,True,22
random_effects_mixture_alpha1,C-8816,71,SCORED,0.008874694729567874,True,28
random_effects_mixture_alpha1,C-8816,72,SCORED,0.0035569596005375834,True,32
random_effects_mixture_alpha1,C-8816,73,SCORED,8.477926900275507e-09,True,37
random_effects_mixture_alpha1,C-8816,74,SCORED,0.0005687279797941397,True,18
random_effects_mixture_alpha1,C-8816,75,SCORED,0.0018347485248490954,True,32
random_effects_mixture_alpha1,C-8816,76,SCORED,0.0075075127236435,True,19
random_effects_mixture_alpha1,C-8816,77,SCORED,0.03312525949596943,True,36
random_effects_mixture_alpha1,C-8816,78,SCORED,7.298070430645804e-05,True,25
random_effects_mixture_alpha1,C-8816,79,SCORED,0.0044468485347781556,True,22
random_effects_mixture_alpha1,C-8816,80,SCORED,0.008031501185307426,True,26
random_effects_mixture_alpha1,C-8820,0,SCORED,0.0010486284728560879,True,7
random_effects_mixture_alpha1,C-8820,1,SCORED,0.03113956101057276,False,10
random_effects_mixture_alpha1,C-8820,2,SCORED,0.00015630191215422863,True,8
random_effects_mixture_alpha1,C-8820,3,SCORED,1.8408133810552405e-05,True,9
random_effects_mixture_alpha1,C-8820,4,SCORED,0.0006093890874116813,True,8
random_effects_mixture_alpha1,C-8820,5,SCORED,0.0031645772692105306,True,9
random_effects_mixture_alpha1,C-8820,6,SCORED,0.004485219968286654,True,8
random_effects_mixture_alpha1,C-8820,7,SCORED,0.0002495388660237281,True,8
random_effects_mixture_alpha1,C-8820,8,SCORED,0.00018291755461887675,True,8
random_effects_mixture_alpha1,C-8820,9,SCORED,0.021224055884940057,True,66
random_effects_mixture_alpha1,C-8820,10,SCORED,0.009280635072461761,True,47
random_effects_mixture_alpha1,C-8820,11,SCORED,0.0009945991861197226,True,24
random_effects_mixture_alpha1,C-8820,12,SCORED,0.00941538690105058,True,64
random_effects_mixture_alpha1,C-8820,13,SCORED,0.04549207949290103,False,35
random_effects_mixture_alpha1,C-8820,14,SCORED,0.003458664123887574,True,49
random_effects_mixture_alpha1,C-8820,15,SCORED,0.012357398936016672,True,38
random_effects_mixture_alpha1,C-8820,16,SCORED,0.006683151763050038,True,31
random_effects_mixture_alpha1,C-8820,17,SCORED,0.029478368404866256,True,46
random_effects_mixture_alpha1,C-8820,18,SCORED,0.037699967081738,True,84
random_effects_mixture_alpha1,C-8820,19,SCORED,0.0015210933244190362,True,17
random_effects_mixture_alpha1,C-8820,20,SCORED,0.03280875229936978,True,35
random_effects_mixture_alpha1,C-8820,21,SCORED,0.01933039492907017,True,31
random_effects_mixture_alpha1,C-8820,22,SCORED,0.014014956879364167,True,32
random_effects_mixture_alpha1,C-8820,23,SCORED,0.02312267698596321,True,29
random_effects_mixture_alpha1,C-8820,24,SCORED,0.020035290494427628,False,23
random_effects_mixture_alpha1,C-8820,25,SCORED,0.011951159193612886,True,24
random_effects_mixture_alpha1,C-8820,26,SCORED,0.058044035348039674,False,41
random_effects_mixture_alpha1,C-8820,27,SCORED,0.04607887121957243,False,14
random_effects_mixture_alpha1,C-8820,28,SCORED,0.02232581225646181,True,10
random_effects_mixture_alpha1,C-8820,29,SCORED,0.0014472904633721084,True,11
random_effects_mixture_alpha1,C-8820,30,SCORED,0.0008068722974405138,True,7
random_effects_mixture_alpha1,C-8820,31,SCORED,0.0022462494455980572,True,10
random_effects_mixture_alpha1,C-8820,32,SCORED,0.012147013593519787,True,15
random_effects_mixture_alpha1,C-8820,33,SCORED,0.0005719486917524575,True,13
random_effects_mixture_alpha1,C-8820,34,SCORED,0.003376777835380545,True,13
random_effects_mixture_alpha1,C-8820,35,SCORED,0.011244328119035783,True,13
random_effects_mixture_alpha1,C-8820,36,SCORED,0.01121237126342015,True,14
random_effects_mixture_alpha1,C-8820,37,SCORED,0.010271371627799031,True,8
random_effects_mixture_alpha1,C-8820,38,SCORED,0.0002964141248865829,True,8
random_effects_mixture_alpha1,C-8820,39,SCORED,0.005983879708860388,True,8
random_effects_mixture_alpha1,C-8820,40,SCORED,0.004233285451708316,True,5
random_effects_mixture_alpha1,C-8820,41,SCORED,0.002009371003300507,True,5
random_effects_mixture_alpha1,C-8820,42,SCORED,0.00368516675665648,True,6
random_effects_mixture_alpha1,C-8820,43,SCORED,0.0002870847682432485,True,8
random_effects_mixture_alpha1,C-8820,44,SCORED,0.006255124544615336,True,10
random_effects_mixture_alpha1,C-8820,45,SCORED,0.030920571731116675,True,44
random_effects_mixture_alpha1,C-8820,46,SCORED,0.055106408876472474,False,37
random_effects_mixture_alpha1,C-8820,47,SCORED,5.2761419356053916e-05,True,20
random_effects_mixture_alpha1,C-8820,48,SCORED,6.674077780030683e-05,True,34
random_effects_mixture_alpha1,C-8820,49,SCORED,0.03297955183300058,False,20
random_effects_mixture_alpha1,C-8820,50,SCORED,0.020504226756755832,True,35
random_effects_mixture_alpha1,C-8820,51,SCORED,0.0005521211675701305,True,36
random_effects_mixture_alpha1,C-8820,52,SCORED,0.0036177115016000974,True,38
random_effects_mixture_alpha1,C-8820,53,SCORED,0.0008764336904794941,True,42
random_effects_mixture_alpha1,C-8820,54,SCORED,0.004835627442117803,True,25
random_effects_mixture_alpha1,C-8820,55,SCORED,0.0064818583980031375,True,25
random_effects_mixture_alpha1,C-8820,56,SCORED,0.004634598306683616,True,24
random_effects_mixture_alpha1,C-8820,57,SCORED,0.0004923945538147286,True,27
random_effects_mixture_alpha1,C-8820,58,SCORED,0.0018312601373432318,True,21
random_effects_mixture_alpha1,C-8820,59,SCORED,0.00643265878485625,True,27
random_effects_mixture_alpha1,C-8820,60,SCORED,5.905632031242029e-05,True,30
random_effects_mixture_alpha1,C-8820,61,SCORED,0.00030629347105651065,True,22
random_effects_mixture_alpha1,C-8820,62,SCORED,0.006794827775899889,True,27
random_effects_mixture_alpha1,C-8820,63,SCORED,0.007862294903288332,True,29
random_effects_mixture_alpha1,C-8820,64,SCORED,7.4849043637709e-05,True,20
random_effects_mixture_alpha1,C-8820,65,SCORED,0.003840933488441764,True,23
random_effects_mixture_alpha1,C-8820,66,SCORED,0.0022782546997470628,True,22
random_effects_mixture_alpha1,C-8820,67,SCORED,0.037520472947101355,False,21
random_effects_mixture_alpha1,C-8820,68,SCORED,0.0005618388229346825,True,27
random_effects_mixture_alpha1,C-8820,69,SCORED,0.003723361433374199,True,22
random_effects_mixture_alpha1,C-8820,70,SCORED,0.0010549454707552627,True,21
random_effects_mixture_alpha1,C-8820,71,SCORED,0.00037282484765381076,True,27
random_effects_mixture_alpha1,C-8820,72,SCORED,0.0613234094106406,True,58
random_effects_mixture_alpha1,C-8820,73,SCORED,0.008104548112157786,True,61
random_effects_mixture_alpha1,C-8820,74,SCORED,1.4233804966839005e-08,True,24
random_effects_mixture_alpha1,C-8820,75,SCORED,1.0113285888279592e-05,True,50
random_effects_mixture_alpha1,C-8820,76,SCORED,0.020572926779560352,False,27
random_effects_mixture_alpha1,C-8820,77,SCORED,0.043254771487332866,True,62
random_effects_mixture_alpha1,C-8820,78,SCORED,1.7051111281402194e-05,True,40
random_effects_mixture_alpha1,C-8820,79,SCORED,0.009049886268581109,True,33
random_effects_mixture_alpha1,C-8820,80,SCORED,0.03201627836389781,True,50
random_effects_mixture_alpha1,C-8821,0,SCORED,0.0001555126514921762,True,27
random_effects_mixture_alpha1,C-8821,1,SCORED,0.001891002206366725,True,26
random_effects_mixture_alpha1,C-8821,2,SCORED,0.00013247447171696979,True,16
random_effects_mixture_alpha1,C-8821,3,SCORED,0.0005076720534798462,True,23
random_effects_mixture_alpha1,C-8821,4,SCORED,0.008424634440671475,True,18
random_effects_mixture_alpha1,C-8821,5,SCORED,0.006024824476667443,True,20
random_effects_mixture_alpha1,C-8821,6,SCORED,5.9179623011564346e-06,True,18
random_effects_mixture_alpha1,C-8821,7,SCORED,0.0004149505567178635,True,20
random_effects_mixture_alpha1,C-8821,8,SCORED,4.266377355446622e-05,True,19
random_effects_mixture_alpha1,C-8821,9,SCORED,0.04510027743614163,True,64
random_effects_mixture_alpha1,C-8821,10,SCORED,0.0012173342850494498,True,46
random_effects_mixture_alpha1,C-8821,11,SCORED,0.0017690370945403697,True,24
random_effects_mixture_alpha1,C-8821,12,SCORED,0.012687836536214109,True,62
random_effects_mixture_alpha1,C-8821,13,SCORED,0.0037527882179760053,True,34
random_effects_mixture_alpha1,C-8821,14,SCORED,0.010772282616561012,True,48
random_effects_mixture_alpha1,C-8821,15,SCORED,0.0006023329797663762,True,38
random_effects_mixture_alpha1,C-8821,16,SCORED,1.1244475790943634e-06,True,30
random_effects_mixture_alpha1,C-8821,17,SCORED,0.004592391563392931,True,45
random_effects_mixture_alpha1,C-8821,18,SCORED,0.00422889996954234,True,54
random_effects_mixture_alpha1,C-8821,19,SCORED,0.000929850379418673,True,13
random_effects_mixture_alpha1,C-8821,20,SCORED,0.004988499912528931,True,23
random_effects_mixture_alpha1,C-8821,21,SCORED,0.0005117436506007792,True,23
random_effects_mixture_alpha1,C-8821,22,SCORED,0.0011151859015303264,True,20
random_effects_mixture_alpha1,C-8821,23,SCORED,0.0013347840197471608,True,19
random_effects_mixture_alpha1,C-8821,24,SCORED,0.0003319503771351262,True,16
random_effects_mixture_alpha1,C-8821,25,SCORED,0.001412245309061852,True,18
random_effects_mixture_alpha1,C-8821,26,SCORED,0.029983238608951253,True,28
random_effects_mixture_alpha1,C-8821,27,SCORED,5.4180279601038855e-05,True,9
random_effects_mixture_alpha1,C-8821,28,SCORED,0.005854348290123971,True,6
random_effects_mixture_alpha1,C-8821,29,SCORED,0.005153141232242531,True,9
random_effects_mixture_alpha1,C-8821,30,SCORED,0.002728727842470121,True,4
random_effects_mixture_alpha1,C-8821,31,SCORED,0.004543254260177331,True,8
random_effects_mixture_alpha1,C-8821,32,SCORED,0.013149427640070186,True,10
random_effects_mixture_alpha1,C-8821,33,SCORED,0.0007267560758647037,True,10
random_effects_mixture_alpha1,C-8821,34,SCORED,0.00781471984835388,True,10
random_effects_mixture_alpha1,C-8821,35,SCORED,0.0011658787696971883,True,9
random_effects_mixture_alpha1,C-8821,36,SCORED,6.232371741619305e-05,True,16
random_effects_mixture_alpha1,C-8821,37,SCORED,6.410648702145807e-05,True,9
random_effects_mixture_alpha1,C-8821,38,SCORED,0.0005374464803856978,True,9
random_effects_mixture_alpha1,C-8821,39,SCORED,0.0002026992444978666,True,9
random_effects_mixture_alpha1,C-8821,40,SCORED,7.042852684676574e-05,True,5
random_effects_mixture_alpha1,C-8821,41,SCORED,0.001155263179171848,True,6
random_effects_mixture_alpha1,C-8821,42,SCORED,4.663044880927943e-05,True,7
random_effects_mixture_alpha1,C-8821,43,SCORED,6.354063893610905e-05,True,9
random_effects_mixture_alpha1,C-8821,44,SCORED,0.006101437313297264,True,10
random_effects_mixture_alpha1,C-8821,45,SCORED,0.010043491896105775,True,47
random_effects_mixture_alpha1,C-8821,46,SCORED,0.03283235102538955,False,38
random_effects_mixture_alpha1,C-8821,47,SCORED,2.39900006309148e-05,True,21
random_effects_mixture_alpha1,C-8821,48,SCORED,2.9428569534934584e-05,True,35
random_effects_mixture_alpha1,C-8821,49,SCORED,0.013065304832217343,False,21
random_effects_mixture_alpha1,C-8821,50,SCORED,0.0032640816000866213,True,37
random_effects_mixture_alpha1,C-8821,51,SCORED,0.0032561154963338702,True,37
random_effects_mixture_alpha1,C-8821,52,SCORED,7.083648108061535e-06,True,39
random_effects_mixture_alpha1,C-8821,53,SCORED,0.01136614168005505,True,44
random_effects_mixture_alpha1,C-8821,54,SCORED,0.005474958536101991,True,27
random_effects_mixture_alpha1,C-8821,55,SCORED,0.017552082461190374,False,26
random_effects_mixture_alpha1,C-8821,56,SCORED,0.0009512189745589095,True,26
random_effects_mixture_alpha1,C-8821,57,SCORED,0.0007976479398904418,True,27
random_effects_mixture_alpha1,C-8821,58,SCORED,7.103539295036463e-05,True,22
random_effects_mixture_alpha1,C-8821,59,SCORED,1.2617362620902196e-05,True,29
random_effects_mixture_alpha1,C-8821,60,SCORED,0.0022903915124712765,True,32
random_effects_mixture_alpha1,C-8821,61,SCORED,0.00034064187202476753,True,23
random_effects_mixture_alpha1,C-8821,62,SCORED,0.0012260704555236736,True,29
random_effects_mixture_alpha1,C-8821,63,SCORED,0.006793362025313297,True,31
random_effects_mixture_alpha1,C-8821,64,SCORED,0.00029809597455713807,True,22
random_effects_mixture_alpha1,C-8821,65,SCORED,0.003476754447159589,True,23
random_effects_mixture_alpha1,C-8821,66,SCORED,0.0035545962129356415,True,23
random_effects_mixture_alpha1,C-8821,67,SCORED,0.006602323156353923,True,22
random_effects_mixture_alpha1,C-8821,68,SCORED,0.02103009350560503,False,29
random_effects_mixture_alpha1,C-8821,69,SCORED,0.0019477338011364836,True,23
random_effects_mixture_alpha1,C-8821,70,SCORED,0.001705208718336855,True,22
random_effects_mixture_alpha1,C-8821,71,SCORED,0.01892063743138904,False,29
random_effects_mixture_alpha1,C-8821,72,SCORED,0.0019055780080378636,True,42
random_effects_mixture_alpha1,C-8821,73,SCORED,0.004735337188274263,True,48
random_effects_mixture_alpha1,C-8821,74,SCORED,0.0002356910044344152,True,21
random_effects_mixture_alpha1,C-8821,75,SCORED,0.0043870143185408515,True,40
random_effects_mixture_alpha1,C-8821,76,SCORED,0.00010969949076519107,True,23
random_effects_mixture_alpha1,C-8821,77,SCORED,1.6094833838061666e-05,True,46
random_effects_mixture_alpha1,C-8821,78,SCORED,0.026106327500856924,False,31
random_effects_mixture_alpha1,C-8821,79,SCORED,0.0074921368041208775,True,27
random_effects_mixture_alpha1,C-8821,80,SCORED,0.014801779477230367,True,35
random_effects_mixture_alpha1,C-8822,0,SCORED,0.011658121029030879,True,9
random_effects_mixture_alpha1,C-8822,1,SCORED,0.0035983694275744434,True,12
random_effects_mixture_alpha1,C-8822,2,SCORED,0.0012440827661125923,True,10
random_effects_mixture_alpha1,C-8822,3,SCORED,0.002801803520177122,True,12
random_effects_mixture_alpha1,C-8822,4,SCORED,0.002331932246157414,True,10
random_effects_mixture_alpha1,C-8822,5,SCORED,0.008479700428208713,True,10
random_effects_mixture_alpha1,C-8822,6,SCORED,0.0010331714676302456,True,10
random_effects_mixture_alpha1,C-8822,7,SCORED,0.00013818509401817593,True,11
random_effects_mixture_alpha1,C-8822,8,SCORED,0.0005384133750185914,True,10
random_effects_mixture_alpha1,C-8822,9,SCORED,0.006023038648236487,True,64
random_effects_mixture_alpha1,C-8822,10,SCORED,0.007413099135657138,True,45
random_effects_mixture_alpha1,C-8822,11,SCORED,0.00033172169076640945,True,24
