donor	site	role	gsm	seq_run	gex_library	version	tissue	source	library_protocol	raw_matrix_assays	filename	url	content_length_bytes
D528	NY	held	GSM9031448	001	CZINY-0347	v1	pooled:blood,jejunal epithelium,inguinal lymph node,lung,spleen,mesenteric lymph node,thoracic lymph node,epithelial lining fluid,jejunum lamina propria	LiveOnNY	10x 5' v2	snRNA-seq, CITE-seq	GSE299043_D528_001.CZINY-0347.v1.h5ad	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE299nnn/GSE299043/suppl/GSE299043_D528_001.CZINY-0347.v1.h5ad	24866359
D528	NY	held	GSM9031449	001	CZINY-0348	v1	pooled:blood,jejunal epithelium,inguinal lymph node,lung,spleen,mesenteric lymph node,thoracic lymph node,epithelial lining fluid,jejunum lamina propria	LiveOnNY	10x 5' v2	snRNA-seq, CITE-seq	GSE299043_D528_001.CZINY-0348.v1.h5ad	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE299nnn/GSE299043/suppl/GSE299043_D528_001.CZINY-0348.v1.h5ad	25966008
D528	NY	held	GSM9031450	001	CZINY-0349	v1	pooled:blood,jejunal epithelium,inguinal lymph node,lung,spleen,mesenteric lymph node,thoracic lymph node,epithelial lining fluid,jejunum lamina propria	LiveOnNY	10x 5' v2	snRNA-seq, CITE-seq	GSE299043_D528_001.CZINY-0349.v1.h5ad	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE299nnn/GSE299043/suppl/GSE299043_D528_001.CZINY-0349.v1.h5ad	26010998
D528	NY	held	GSM9031451	001	CZINY-0350	v1	pooled:blood,jejunal epithelium,inguinal lymph node,lung,spleen,mesenteric lymph node,thoracic lymph node,epithelial lining fluid,jejunum lamina propria	LiveOnNY	10x 5' v2	snRNA-seq, CITE-seq	GSE299043_D528_001.CZINY-0350.v1.h5ad	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE299nnn/GSE299043/suppl/GSE299043_D528_001.CZINY-0350.v1.h5ad	27157791
D528	NY	held	GSM9031452	001	CZINY-0351	v1	pooled:blood,jejunal epithelium,inguinal lymph node,lung,spleen,mesenteric lymph node,thoracic lymph node,epithelial lining fluid,jejunum lamina propria	LiveOnNY	10x 5' v2	snRNA-seq, CITE-seq	GSE299043_D528_001.CZINY-0351.v1.h5ad	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE299nnn/GSE299043/suppl/GSE299043_D528_001.CZINY-0351.v1.h5ad	28176653
D528	NY	held	GSM9031453	001	CZINY-0352	v1	pooled:blood,jejunal epithelium,inguinal lymph node,lung,spleen,mesenteric lymph node,thoracic lymph node,epithelial lining fluid,jejunum lamina propria	LiveOnNY	10x 5' v2	snRNA-seq, CITE-seq	GSE299043_D528_001.CZINY-0352.v1.h5ad	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE299nnn/GSE299043/suppl/GSE299043_D528_001.CZINY-0352.v1.h5ad	27408156
D529	NY	held	GSM9031470	001	CZINY-0401	v2	pooled:blood,jejunal epithelium,inguinal lymph node,lung,spleen,bone marrow,mesenteric lymph node,thoracic lymph node,epithelial lining fluid,jejunum lamina propria	LiveOnNY	10x 5' v2	snRNA-seq, CITE-seq	GSE299043_D529_001.CZINY-0401.v2.h5ad	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE299nnn/GSE299043/suppl/GSE299043_D529_001.CZINY-0401.v2.h5ad	35639559
D529	NY	held	GSM9031471	001	CZINY-0402	v2	pooled:blood,jejunal epithelium,inguinal lymph node,lung,spleen,bone marrow,mesenteric lymph node,thoracic lymph node,epithelial lining fluid,jejunum lamina propria	LiveOnNY	10x 5' v2	snRNA-seq, CITE-seq	GSE299043_D529_001.CZINY-0402.v2.h5ad	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE299nnn/GSE299043/suppl/GSE299043_D529_001.CZINY-0402.v2.h5ad	35161147
D529	NY	held	GSM9031472	001	CZINY-0403	v2	pooled:blood,jejunal epithelium,inguinal lymph node,lung,spleen,bone marrow,mesenteric lymph node,thoracic lymph node,epithelial lining fluid,jejunum lamina propria	LiveOnNY	10x 5' v2	snRNA-seq, CITE-seq	GSE299043_D529_001.CZINY-0403.v2.h5ad	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE299nnn/GSE299043/suppl/GSE299043_D529_001.CZINY-0403.v2.h5ad	38187681
D529	NY	held	GSM9031473	001	CZINY-0404	v2	pooled:blood,jejunal epithelium,inguinal lymph node,lung,spleen,bone marrow,mesenteric lymph node,thoracic lymph node,epithelial lining fluid,jejunum lamina propria	LiveOnNY	10x 5' v2	snRNA-seq, CITE-seq	GSE299043_D529_001.CZINY-0404.v2.h5ad	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE299nnn/GSE299043/suppl/GSE299043_D529_001.CZINY-0404.v2.h5ad	33919842
D529	NY	held	GSM9031474	001	CZINY-0405	v2	pooled:blood,jejunal epithelium,inguinal lymph node,lung,spleen,bone marrow,mesenteric lymph node,thoracic lymph node,epithelial lining fluid,jejunum lamina propria	LiveOnNY	10x 5' v2	snRNA-seq, CITE-seq	GSE299043_D529_001.CZINY-0405.v2.h5ad	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE299nnn/GSE299043/suppl/GSE299043_D529_001.CZINY-0405.v2.h5ad	35749624
D529	NY	held	GSM9031475	001	CZINY-0406	v2	pooled:blood,jejunal epithelium,inguinal lymph node,lung,spleen,bone marrow,mesenteric lymph node,thoracic lymph node,epithelial lining fluid,jejunum lamina propria	LiveOnNY	10x 5' v2	snRNA-seq, CITE-seq	GSE299043_D529_001.CZINY-0406.v2.h5ad	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE299nnn/GSE299043/suppl/GSE299043_D529_001.CZINY-0406.v2.h5ad	36597886
D529	NY	held	GSM9031476	001	CZINY-0407	v2	pooled:blood,jejunal epithelium,inguinal lymph node,lung,spleen,bone marrow,mesenteric lymph node,thoracic lymph node,epithelial lining fluid,jejunum lamina propria	LiveOnNY	10x 5' v2	snRNA-seq, CITE-seq	GSE299043_D529_001.CZINY-0407.v2.h5ad	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE299nnn/GSE299043/suppl/GSE299043_D529_001.CZINY-0407.v2.h5ad	37061190
D529	NY	held	GSM9031477	001	CZINY-0408	v2	pooled:blood,jejunal epithelium,inguinal lymph node,lung,spleen,bone marrow,mesenteric lymph node,thoracic lymph node,epithelial lining fluid,jejunum lamina propria	LiveOnNY	10x 5' v2	snRNA-seq, CITE-seq	GSE299043_D529_001.CZINY-0408.v2.h5ad	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE299nnn/GSE299043/suppl/GSE299043_D529_001.CZINY-0408.v2.h5ad	34662182
D529	NY	held	GSM9031478	001	CZINY-0409	v2	pooled:blood,jejunal epithelium,inguinal lymph node,lung,spleen,bone marrow,mesenteric lymph node,thoracic lymph node,epithelial lining fluid,jejunum lamina propria	LiveOnNY	10x 5' v2	snRNA-seq, CITE-seq	GSE299043_D529_001.CZINY-0409.v2.h5ad	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE299nnn/GSE299043/suppl/GSE299043_D529_001.CZINY-0409.v2.h5ad	29929138
D529	NY	held	GSM9031479	001	CZINY-0410	v2	pooled:blood,jejunal epithelium,inguinal lymph node,lung,spleen,bone marrow,mesenteric lymph node,thoracic lymph node,epithelial lining fluid,jejunum lamina propria	LiveOnNY	10x 5' v2	snRNA-seq, CITE-seq	GSE299043_D529_001.CZINY-0410.v2.h5ad	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE299nnn/GSE299043/suppl/GSE299043_D529_001.CZINY-0410.v2.h5ad	30162747
D529	NY	held	GSM9031480	001	CZINY-0411	v2	pooled:blood,jejunal epithelium,inguinal lymph node,lung,spleen,bone marrow,mesenteric lymph node,thoracic lymph node,epithelial lining fluid,jejunum lamina propria	LiveOnNY	10x 5' v2	snRNA-seq, CITE-seq	GSE299043_D529_001.CZINY-0411.v2.h5ad	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE299nnn/GSE299043/suppl/GSE299043_D529_001.CZINY-0411.v2.h5ad	29438570
D529	NY	held	GSM9031481	001	CZINY-0412	v2	pooled:blood,jejunal epithelium,inguinal lymph node,lung,spleen,bone marrow,mesenteric lymph node,thoracic lymph node,epithelial lining fluid,jejunum lamina propria	LiveOnNY	10x 5' v2	snRNA-seq, CITE-seq	GSE299043_D529_001.CZINY-0412.v2.h5ad	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE299nnn/GSE299043/suppl/GSE299043_D529_001.CZINY-0412.v2.h5ad	29836452
D529	NY	held	GSM9031482	001	CZINY-0413	v2	pooled:blood,jejunal epithelium,inguinal lymph node,lung,spleen,bone marrow,mesenteric lymph node,thoracic lymph node,epithelial lining fluid,jejunum lamina propria	LiveOnNY	10x 5' v2	snRNA-seq, CITE-seq	GSE299043_D529_001.CZINY-0413.v2.h5ad	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE299nnn/GSE299043/suppl/GSE299043_D529_001.CZINY-0413.v2.h5ad	30077752
D529	NY	held	GSM9031483	001	CZINY-0414	v2	pooled:blood,jejunal epithelium,inguinal lymph node,lung,spleen,bone marrow,mesenteric lymph node,thoracic lymph node,epithelial lining fluid,jejunum lamina propria	LiveOnNY	10x 5' v2	snRNA-seq, CITE-seq	GSE299043_D529_001.CZINY-0414.v2.h5ad	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE299nnn/GSE299043/suppl/GSE299043_D529_001.CZINY-0414.v2.h5ad	28738892
D529	NY	held	GSM9031484	001	CZINY-0415	v2	pooled:blood,jejunal epithelium,inguinal lymph node,lung,spleen,bone marrow,mesenteric lymph node,thoracic lymph node,epithelial lining fluid,jejunum lamina propria	LiveOnNY	10x 5' v2	snRNA-seq, CITE-seq	GSE299043_D529_001.CZINY-0415.v2.h5ad	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE299nnn/GSE299043/suppl/GSE299043_D529_001.CZINY-0415.v2.h5ad	28085265
D529	NY	held	GSM9031485	001	CZINY-0416	v2	pooled:blood,jejunal epithelium,inguinal lymph node,lung,spleen,bone marrow,mesenteric lymph node,thoracic lymph node,epithelial lining fluid,jejunum lamina propria	LiveOnNY	10x 5' v2	snRNA-seq, CITE-seq	GSE299043_D529_001.CZINY-0416.v2.h5ad	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE299nnn/GSE299043/suppl/GSE299043_D529_001.CZINY-0416.v2.h5ad	27367293
D533	NY	held	GSM9031494	001	CZINY-0481	v2	pooled:blood,jejunal epithelium,inguinal lymph node,lung,spleen,bone marrow,mesenteric lymph node,thoracic lymph node,jejunum lamina propria	LiveOnNY	10x 5' v2	snRNA-seq, CITE-seq	GSE299043_D533_001.CZINY-0481.v2.h5ad	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE299nnn/GSE299043/suppl/GSE299043_D533_001.CZINY-0481.v2.h5ad	25177543
D533	NY	held	GSM9031495	001	CZINY-0482	v2	pooled:blood,jejunal epithelium,inguinal lymph node,lung,spleen,bone marrow,mesenteric lymph node,thoracic lymph node,jejunum lamina propria	LiveOnNY	10x 5' v2	snRNA-seq, CITE-seq	GSE299043_D533_001.CZINY-0482.v2.h5ad	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE299nnn/GSE299043/suppl/GSE299043_D533_001.CZINY-0482.v2.h5ad	25086617
D533	NY	held	GSM9031496	001	CZINY-0483	v2	pooled:blood,jejunal epithelium,inguinal lymph node,lung,spleen,bone marrow,mesenteric lymph node,thoracic lymph node,jejunum lamina propria	LiveOnNY	10x 5' v2	snRNA-seq, CITE-seq	GSE299043_D533_001.CZINY-0483.v2.h5ad	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE299nnn/GSE299043/suppl/GSE299043_D533_001.CZINY-0483.v2.h5ad	26310456
D533	NY	held	GSM9031497	001	CZINY-0484	v2	pooled:blood,jejunal epithelium,inguinal lymph node,lung,spleen,bone marrow,mesenteric lymph node,thoracic lymph node,jejunum lamina propria	LiveOnNY	10x 5' v2	snRNA-seq, CITE-seq	GSE299043_D533_001.CZINY-0484.v2.h5ad	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE299nnn/GSE299043/suppl/GSE299043_D533_001.CZINY-0484.v2.h5ad	24441043
D533	NY	held	GSM9031498	001	CZINY-0485	v2	pooled:blood,jejunal epithelium,inguinal lymph node,lung,spleen,bone marrow,mesenteric lymph node,thoracic lymph node,jejunum lamina propria	LiveOnNY	10x 5' v2	snRNA-seq, CITE-seq	GSE299043_D533_001.CZINY-0485.v2.h5ad	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE299nnn/GSE299043/suppl/GSE299043_D533_001.CZINY-0485.v2.h5ad	27159860
D533	NY	held	GSM9031499	001	CZINY-0486	v2	pooled:blood,jejunal epithelium,inguinal lymph node,lung,spleen,bone marrow,mesenteric lymph node,thoracic lymph node,jejunum lamina propria	LiveOnNY	10x 5' v2	snRNA-seq, CITE-seq	GSE299043_D533_001.CZINY-0486.v2.h5ad	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE299nnn/GSE299043/suppl/GSE299043_D533_001.CZINY-0486.v2.h5ad	24093638
D533	NY	held	GSM9031500	001	CZINY-0487	v2	pooled:blood,jejunal epithelium,inguinal lymph node,lung,spleen,bone marrow,mesenteric lymph node,thoracic lymph node,jejunum lamina propria	LiveOnNY	10x 5' v2	snRNA-seq, CITE-seq	GSE299043_D533_001.CZINY-0487.v2.h5ad	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE299nnn/GSE299043/suppl/GSE299043_D533_001.CZINY-0487.v2.h5ad	28326680
D533	NY	held	GSM9031501	001	CZINY-0488	v2	pooled:blood,jejunal epithelium,inguinal lymph node,lung,spleen,bone marrow,mesenteric lymph node,thoracic lymph node,jejunum lamina propria	LiveOnNY	10x 5' v2	snRNA-seq, CITE-seq	GSE299043_D533_001.CZINY-0488.v2.h5ad	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE299nnn/GSE299043/suppl/GSE299043_D533_001.CZINY-0488.v2.h5ad	28438497
D534	NY	held	GSM9031518	001	CZINY-0521	v2	pooled:blood,jejunal epithelium,inguinal lymph node,lung,spleen,bone marrow,mesenteric lymph node,thoracic lymph node,epithelial lining fluid,jejunum lamina propria	LiveOnNY	10x 5' v2	snRNA-seq, CITE-seq	GSE299043_D534_001.CZINY-0521.v2.h5ad	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE299nnn/GSE299043/suppl/GSE299043_D534_001.CZINY-0521.v2.h5ad	34344953
D534	NY	held	GSM9031519	001	CZINY-0522	v2	pooled:blood,jejunal epithelium,inguinal lymph node,lung,spleen,bone marrow,mesenteric lymph node,thoracic lymph node,epithelial lining fluid,jejunum lamina propria	LiveOnNY	10x 5' v2	snRNA-seq, CITE-seq	GSE299043_D534_001.CZINY-0522.v2.h5ad	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE299nnn/GSE299043/suppl/GSE299043_D534_001.CZINY-0522.v2.h5ad	34700891
D534	NY	held	GSM9031520	001	CZINY-0523	v2	pooled:blood,jejunal epithelium,inguinal lymph node,lung,spleen,bone marrow,mesenteric lymph node,thoracic lymph node,epithelial lining fluid,jejunum lamina propria	LiveOnNY	10x 5' v2	snRNA-seq, CITE-seq	GSE299043_D534_001.CZINY-0523.v2.h5ad	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE299nnn/GSE299043/suppl/GSE299043_D534_001.CZINY-0523.v2.h5ad	36824564
D534	NY	held	GSM9031521	001	CZINY-0524	v2	pooled:blood,jejunal epithelium,inguinal lymph node,lung,spleen,bone marrow,mesenteric lymph node,thoracic lymph node,epithelial lining fluid,jejunum lamina propria	LiveOnNY	10x 5' v2	snRNA-seq, CITE-seq	GSE299043_D534_001.CZINY-0524.v2.h5ad	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE299nnn/GSE299043/suppl/GSE299043_D534_001.CZINY-0524.v2.h5ad	39822351
D534	NY	held	GSM9031522	001	CZINY-0525	v2	pooled:blood,jejunal epithelium,inguinal lymph node,lung,spleen,bone marrow,mesenteric lymph node,thoracic lymph node,epithelial lining fluid,jejunum lamina propria	LiveOnNY	10x 5' v2	snRNA-seq, CITE-seq	GSE299043_D534_001.CZINY-0525.v2.h5ad	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE299nnn/GSE299043/suppl/GSE299043_D534_001.CZINY-0525.v2.h5ad	40587445
D534	NY	held	GSM9031523	001	CZINY-0526	v2	pooled:blood,jejunal epithelium,inguinal lymph node,lung,spleen,bone marrow,mesenteric lymph node,thoracic lymph node,epithelial lining fluid,jejunum lamina propria	LiveOnNY	10x 5' v2	snRNA-seq, CITE-seq	GSE299043_D534_001.CZINY-0526.v2.h5ad	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE299nnn/GSE299043/suppl/GSE299043_D534_001.CZINY-0526.v2.h5ad	35779540
D534	NY	held	GSM9031524	001	CZINY-0527	v2	pooled:blood,jejunal epithelium,inguinal lymph node,lung,spleen,bone marrow,mesenteric lymph node,thoracic lymph node,epithelial lining fluid,jejunum lamina propria	LiveOnNY	10x 5' v2	snRNA-seq, CITE-seq	GSE299043_D534_001.CZINY-0527.v2.h5ad	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE299nnn/GSE299043/suppl/GSE299043_D534_001.CZINY-0527.v2.h5ad	32202093
D534	NY	held	GSM9031525	001	CZINY-0528	v2	pooled:blood,jejunal epithelium,inguinal lymph node,lung,spleen,bone marrow,mesenteric lymph node,thoracic lymph node,epithelial lining fluid,jejunum lamina propria	LiveOnNY	10x 5' v2	snRNA-seq, CITE-seq	GSE299043_D534_001.CZINY-0528.v2.h5ad	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE299nnn/GSE299043/suppl/GSE299043_D534_001.CZINY-0528.v2.h5ad	32641104
D534	NY	held	GSM9031526	001	CZINY-0529	v2	pooled:blood,jejunal epithelium,inguinal lymph node,lung,spleen,bone marrow,mesenteric lymph node,thoracic lymph node,epithelial lining fluid,jejunum lamina propria	LiveOnNY	10x 5' v2	snRNA-seq, CITE-seq	GSE299043_D534_001.CZINY-0529.v2.h5ad	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE299nnn/GSE299043/suppl/GSE299043_D534_001.CZINY-0529.v2.h5ad	39422158
D534	NY	held	GSM9031527	001	CZINY-0530	v2	pooled:blood,jejunal epithelium,inguinal lymph node,lung,spleen,bone marrow,mesenteric lymph node,thoracic lymph node,epithelial lining fluid,jejunum lamina propria	LiveOnNY	10x 5' v2	snRNA-seq, CITE-seq	GSE299043_D534_001.CZINY-0530.v2.h5ad	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE299nnn/GSE299043/suppl/GSE299043_D534_001.CZINY-0530.v2.h5ad	41131151
D534	NY	held	GSM9031528	001	CZINY-0531	v2	pooled:blood,jejunal epithelium,inguinal lymph node,lung,spleen,bone marrow,mesenteric lymph node,thoracic lymph node,epithelial lining fluid,jejunum lamina propria	LiveOnNY	10x 5' v2	snRNA-seq, CITE-seq	GSE299043_D534_001.CZINY-0531.v2.h5ad	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE299nnn/GSE299043/suppl/GSE299043_D534_001.CZINY-0531.v2.h5ad	40682911
D534	NY	held	GSM9031529	001	CZINY-0532	v2	pooled:blood,jejunal epithelium,inguinal lymph node,lung,spleen,bone marrow,mesenteric lymph node,thoracic lymph node,epithelial lining fluid,jejunum lamina propria	LiveOnNY	10x 5' v2	snRNA-seq, CITE-seq	GSE299043_D534_001.CZINY-0532.v2.h5ad	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE299nnn/GSE299043/suppl/GSE299043_D534_001.CZINY-0532.v2.h5ad	35833680
D534	NY	held	GSM9031530	001	CZINY-0533	v2	pooled:blood,jejunal epithelium,inguinal lymph node,lung,spleen,bone marrow,mesenteric lymph node,thoracic lymph node,epithelial lining fluid,jejunum lamina propria	LiveOnNY	10x 5' v2	snRNA-seq, CITE-seq	GSE299043_D534_001.CZINY-0533.v2.h5ad	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE299nnn/GSE299043/suppl/GSE299043_D534_001.CZINY-0533.v2.h5ad	33462614
D534	NY	held	GSM9031531	001	CZINY-0534	v2	pooled:blood,jejunal epithelium,inguinal lymph node,lung,spleen,bone marrow,mesenteric lymph node,thoracic lymph node,epithelial lining fluid,jejunum lamina propria	LiveOnNY	10x 5' v2	snRNA-seq, CITE-seq	GSE299043_D534_001.CZINY-0534.v2.h5ad	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE299nnn/GSE299043/suppl/GSE299043_D534_001.CZINY-0534.v2.h5ad	37432175
D534	NY	held	GSM9031532	001	CZINY-0535	v2	pooled:blood,jejunal epithelium,inguinal lymph node,lung,spleen,bone marrow,mesenteric lymph node,thoracic lymph node,epithelial lining fluid,jejunum lamina propria	LiveOnNY	10x 5' v2	snRNA-seq, CITE-seq	GSE299043_D534_001.CZINY-0535.v2.h5ad	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE299nnn/GSE299043/suppl/GSE299043_D534_001.CZINY-0535.v2.h5ad	33918728
D534	NY	held	GSM9031533	001	CZINY-0536	v2	pooled:blood,jejunal epithelium,inguinal lymph node,lung,spleen,bone marrow,mesenteric lymph node,thoracic lymph node,epithelial lining fluid,jejunum lamina propria	LiveOnNY	10x 5' v2	snRNA-seq, CITE-seq	GSE299043_D534_001.CZINY-0536.v2.h5ad	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE299nnn/GSE299043/suppl/GSE299043_D534_001.CZINY-0536.v2.h5ad	38118606
D543	NY	held	GSM9031550	001	CZINY-0585	v2	pooled:blood,jejunal epithelium,inguinal lymph node,lung,spleen,mesenteric lymph node,thoracic lymph node,epithelial lining fluid,jejunum lamina propria	LiveOnNY	10x 5' v2	snRNA-seq, CITE-seq	GSE299043_D543_001.CZINY-0585.v2.h5ad	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE299nnn/GSE299043/suppl/GSE299043_D543_001.CZINY-0585.v2.h5ad	36002530
D543	NY	held	GSM9031551	001	CZINY-0586	v2	pooled:blood,jejunal epithelium,inguinal lymph node,lung,spleen,mesenteric lymph node,thoracic lymph node,epithelial lining fluid,jejunum lamina propria	LiveOnNY	10x 5' v2	snRNA-seq, CITE-seq	GSE299043_D543_001.CZINY-0586.v2.h5ad	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE299nnn/GSE299043/suppl/GSE299043_D543_001.CZINY-0586.v2.h5ad	38312888
D543	NY	held	GSM9031552	001	CZINY-0587	v2	pooled:blood,jejunal epithelium,inguinal lymph node,lung,spleen,mesenteric lymph node,thoracic lymph node,epithelial lining fluid,jejunum lamina propria	LiveOnNY	10x 5' v2	snRNA-seq, CITE-seq	GSE299043_D543_001.CZINY-0587.v2.h5ad	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE299nnn/GSE299043/suppl/GSE299043_D543_001.CZINY-0587.v2.h5ad	33958848
D543	NY	held	GSM9031553	001	CZINY-0588	v2	pooled:blood,jejunal epithelium,inguinal lymph node,lung,spleen,mesenteric lymph node,thoracic lymph node,epithelial lining fluid,jejunum lamina propria	LiveOnNY	10x 5' v2	snRNA-seq, CITE-seq	GSE299043_D543_001.CZINY-0588.v2.h5ad	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE299nnn/GSE299043/suppl/GSE299043_D543_001.CZINY-0588.v2.h5ad	36376744
D543	NY	held	GSM9031554	001	CZINY-0589	v2	pooled:blood,jejunal epithelium,inguinal lymph node,lung,spleen,mesenteric lymph node,thoracic lymph node,epithelial lining fluid,jejunum lamina propria	LiveOnNY	10x 5' v2	snRNA-seq, CITE-seq	GSE299043_D543_001.CZINY-0589.v2.h5ad	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE299nnn/GSE299043/suppl/GSE299043_D543_001.CZINY-0589.v2.h5ad	34887367
D543	NY	held	GSM9031555	001	CZINY-0590	v2	pooled:blood,jejunal epithelium,inguinal lymph node,lung,spleen,mesenteric lymph node,thoracic lymph node,epithelial lining fluid,jejunum lamina propria	LiveOnNY	10x 5' v2	snRNA-seq, CITE-seq	GSE299043_D543_001.CZINY-0590.v2.h5ad	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE299nnn/GSE299043/suppl/GSE299043_D543_001.CZINY-0590.v2.h5ad	31355816
D543	NY	held	GSM9031556	001	CZINY-0591	v2	pooled:blood,jejunal epithelium,inguinal lymph node,lung,spleen,mesenteric lymph node,thoracic lymph node,epithelial lining fluid,jejunum lamina propria	LiveOnNY	10x 5' v2	snRNA-seq, CITE-seq	GSE299043_D543_001.CZINY-0591.v2.h5ad	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE299nnn/GSE299043/suppl/GSE299043_D543_001.CZINY-0591.v2.h5ad	26205147
D543	NY	held	GSM9031557	001	CZINY-0592	v2	pooled:blood,jejunal epithelium,inguinal lymph node,lung,spleen,mesenteric lymph node,thoracic lymph node,epithelial lining fluid,jejunum lamina propria	LiveOnNY	10x 5' v2	snRNA-seq, CITE-seq	GSE299043_D543_001.CZINY-0592.v2.h5ad	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE299nnn/GSE299043/suppl/GSE299043_D543_001.CZINY-0592.v2.h5ad	34441753
D543	NY	held	GSM9031558	001	CZINY-0593	v2	pooled:blood,jejunal epithelium,inguinal lymph node,lung,spleen,mesenteric lymph node,thoracic lymph node,epithelial lining fluid,jejunum lamina propria	LiveOnNY	10x 5' v2	snRNA-seq, CITE-seq	GSE299043_D543_001.CZINY-0593.v2.h5ad	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE299nnn/GSE299043/suppl/GSE299043_D543_001.CZINY-0593.v2.h5ad	36317060
D543	NY	held	GSM9031559	001	CZINY-0594	v2	pooled:blood,jejunal epithelium,inguinal lymph node,lung,spleen,mesenteric lymph node,thoracic lymph node,epithelial lining fluid,jejunum lamina propria	LiveOnNY	10x 5' v2	snRNA-seq, CITE-seq	GSE299043_D543_001.CZINY-0594.v2.h5ad	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE299nnn/GSE299043/suppl/GSE299043_D543_001.CZINY-0594.v2.h5ad	37842885
D543	NY	held	GSM9031560	001	CZINY-0595	v2	pooled:blood,jejunal epithelium,inguinal lymph node,lung,spleen,mesenteric lymph node,thoracic lymph node,epithelial lining fluid,jejunum lamina propria	LiveOnNY	10x 5' v2	snRNA-seq, CITE-seq	GSE299043_D543_001.CZINY-0595.v2.h5ad	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE299nnn/GSE299043/suppl/GSE299043_D543_001.CZINY-0595.v2.h5ad	38352754
D543	NY	held	GSM9031561	001	CZINY-0596	v2	pooled:blood,jejunal epithelium,inguinal lymph node,lung,spleen,mesenteric lymph node,thoracic lymph node,epithelial lining fluid,jejunum lamina propria	LiveOnNY	10x 5' v2	snRNA-seq, CITE-seq	GSE299043_D543_001.CZINY-0596.v2.h5ad	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE299nnn/GSE299043/suppl/GSE299043_D543_001.CZINY-0596.v2.h5ad	31993877
D543	NY	held	GSM9031562	001	CZINY-0597	v2	pooled:blood,jejunal epithelium,inguinal lymph node,lung,spleen,mesenteric lymph node,thoracic lymph node,epithelial lining fluid,jejunum lamina propria	LiveOnNY	10x 5' v2	snRNA-seq, CITE-seq	GSE299043_D543_001.CZINY-0597.v2.h5ad	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE299nnn/GSE299043/suppl/GSE299043_D543_001.CZINY-0597.v2.h5ad	38623052
